symbol,entry_time,entry_price,exit_time,exit_price,initial_stop,stop_updates_count,pnl,pnl_pct,exit_reason,entry_conditions
CZCE.SR605,2026-03-11 22:05:00.000000,5433.0,2026-03-13 22:45:00.000000,5438.0,5397.00,3,150.00,0.09%,初始止损 (前一个绿柱堆低点:5397.00 (低于前前:5409.00)),60m 底背离确认 (低:5287.00→5366.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
CZCE.SR605,2026-03-16 10:10:00.000000,5468.0,2026-03-16 21:55:00.000000,5432.0,5432.00,1,-1080.00,-0.66%,初始止损 (前一个绿柱堆低点:5432.00 (低于前前:5445.00)),60m 底背离确认 (低:5366.00→5433.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
CZCE.SR605,2026-03-25 14:55:00,5431.0,2026-03-26 21:55:00,5439.0,5406.00,3,240.00,0.15%,初始止损 (前前绿柱堆 K 线低点:5406.00),60m 底背离确认 (低:5335.00→5406.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
CZCE.TA605,2025-11-20 22:00:00.000000,4764.0,2025-11-21 09:00:00.000000,4730.0,4730.00,1,-1360.00,-0.71%,初始止损 (前前绿柱堆 K 线低点:4730.00),60m 底背离确认 (低:4716.00→4730.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
CZCE.TA605,2025-11-26 10:00:00.000000,4714.0,2025-11-27 09:20:00.000000,4700.0,4684.00,2,-560.00,-0.30%,初始止损 (前一个绿柱堆低点:4684.00 (低于前前:4696.00)),60m 底背离确认 (低:4680.00→4684.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
CZCE.TA605,2025-12-02 21:10:00.000000,4798.0,2025-12-02 21:30:00.000000,4794.0,4794.00,1,-160.00,-0.08%,初始止损 (前一个绿柱堆低点:4794.00 (低于前前:4806.00)),红柱堆底部抬升 (绿柱低:4658.00→红柱拐头低:4794.00) + 5m 红柱+阳柱确认 [红柱堆内 DIF 拐头]
CZCE.TA605,2025-12-04 22:40:00.000000,4774.0,2025-12-04 22:45:00.000000,4770.0,4770.00,1,-160.00,-0.08%,初始止损 (前前绿柱堆 K 线低点:4770.00),60m 底背离确认 (低:4658.00→4678.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
CZCE.TA605,2025-12-08 14:15:00.000000,4772.0,2025-12-08 22:00:00.000000,4730.0,4730.00,1,-1680.00,-0.88%,初始止损 (前一个绿柱堆低点:4730.00 (低于前前:4732.00)),60m 底背离确认 (低:4658.00→4678.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
CZCE.TA605,2025-12-10 22:15:00.000000,4704.0,2025-12-11 22:00:00.000000,4678.0,4678.00,1,-1040.00,-0.55%,初始止损 (前一个绿柱堆低点:4678.00 (低于前前:4684.00)),60m 底背离确认 (低:4658.00→4678.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
CZCE.TA605,2025-12-23 21:00:00.000000,5110.0,2025-12-24 11:00:00.000000,5078.0,4964.00,4,-1120.00,-0.63%,初始止损 (前前绿柱堆 K 线低点:4964.00),红柱堆底部抬升 (绿柱低:4640.00→红柱拐头低:4992.00) + 5m 红柱+阳柱确认 [红柱堆内 DIF 拐头]
CZCE.TA605,2025-12-25 10:10:00.000000,5144.0,2025-12-26 21:00:00.000000,5186.0,5072.00,4,1470.00,0.82%,初始止损 (前前绿柱堆 K 线低点:5072.00),60m 底背离确认 (低:4640.00→5072.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
CZCE.TA605,2026-01-07 14:15:00.000000,5152.0,2026-01-08 11:10:00.000000,5086.0,5066.00,2,-2310.00,-1.28%,初始止损 (前一个绿柱堆低点:5066.00 (低于前前:5114.00)),红柱堆底部抬升 (绿柱低:5014.00→红柱拐头低:5068.00) + 5m 红柱+阳柱确认 [红柱堆内 DIF 拐头]
CZCE.TA605,2026-01-13 10:00:00.000000,5142.0,2026-01-14 09:30:00.000000,5118.0,5090.00,2,-840.00,-0.47%,初始止损 (前一个绿柱堆低点:5090.00 (低于前前:5146.00)),红柱堆底部抬升 (绿柱低:5050.00→红柱拐头低:5090.00) + 5m 红柱+阳柱确认 [红柱堆内 DIF 拐头]
CZCE.TA605,2026-01-28 11:20:00.000000,5350.0,2026-01-28 22:50:00.000000,5288.0,5214.00,5,-2170.00,-1.16%,移动止损 (前一个绿柱堆低点:5288.00 低于前前:5296.00),60m 底背离确认 (低:4982.00→5214.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
CZCE.TA605,2026-01-29 11:20:00.000000,5336.0,2026-01-30 09:15:00.000000,5330.0,5288.00,3,-210.00,-0.11%,初始止损 (前一个绿柱堆低点:5288.00 (低于前前:5296.00)),60m 底背离确认 (低:4982.00→5214.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
CZCE.TA605,2026-02-05 22:00:00.000000,5152.0,2026-02-12 11:25:00.000000,5256.0,5098.00,8,3640.00,2.02%,初始止损 (前一个绿柱堆低点:5098.00 (低于前前:5136.00)),60m 底背离确认 (低:5080.00→5100.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
CZCE.TA605,2026-02-27 21:05:00.000000,5294.0,2026-03-03 14:05:00.000000,5584.0,5216.00,7,10150.00,5.48%,初始止损 (前前绿柱堆 K 线低点:5216.00),60m 底背离确认 (低:5164.00→5182.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
CZCE.TA605,2026-03-04 21:10:00.000000,5598.0,2026-03-10 09:00:00.000000,5768.0,5528.00,3,5950.00,3.04%,初始止损 (前一个绿柱堆低点:5528.00 (低于前前:5554.00)),红柱堆底部抬升 (绿柱低:5182.00→红柱拐头低:5528.00) + 5m 红柱+阳柱确认 [红柱堆内 DIF 拐头]
CZCE.TA605,2026-03-11 13:30:00.000000,6586.0,2026-03-13 09:20:00.000000,6822.0,5992.00,3,7080.00,3.58%,初始止损 (前一个绿柱堆低点:5992.00 (低于前前:6128.00)),60m 底背离确认 (低:5182.00→5974.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
CZCE.TA605,2026-03-16 09:05:00.000000,7074.0,2026-03-16 11:10:00.000000,6990.0,6776.00,3,-2100.00,-1.19%,初始止损 (前前绿柱堆 K 线低点:6776.00),60m 底背离确认 (低:5974.00→6406.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
CZCE.TA605,2026-03-18 10:00:00.000000,7040.0,2026-03-18 11:20:00.000000,6780.0,6780.00,1,-6500.00,-3.69%,初始止损 (前前绿柱堆 K 线低点:6780.00),60m 底背离确认 (低:5974.00→6406.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
CZCE.TA605,2026-03-18 22:10:00,6982.0,2026-03-19 09:20:00,6982.0,6680.00,2,0.00,0.00%,初始止损 (前一个绿柱堆低点:6680.00 (低于前前:6712.00)),60m 底背离确认 (低:5974.00→6406.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
CZCE.TA605,2026-03-19 10:00:00,6988.0,2026-03-19 10:05:00,6982.0,6982.00,1,-150.00,-0.09%,初始止损 (前前绿柱堆 K 线低点:6982.00),60m 底背离确认 (低:5974.00→6406.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
CZCE.TA605,2026-03-20 22:00:00,6812.0,2026-03-23 21:05:00,7056.0,6406.00,5,6100.00,3.58%,初始止损 (前前绿柱堆 K 线低点:6406.00),60m 底背离确认 (低:5974.00→6406.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
CZCE.TA605,2026-03-30 22:05:00,6898.0,2026-03-31 09:30:00,6734.0,6734.00,1,-4100.00,-2.38%,初始止损 (前一个绿柱堆低点:6734.00 (低于前前:6762.00)),红柱堆底部抬升 (绿柱低:6268.00→红柱拐头低:6710.00) + 5m 红柱+阳柱确认 [红柱堆内 DIF 拐头]
CZCE.TA605,2026-04-01 09:10:00,6672.0,2026-04-01 10:15:00,6584.0,6584.00,1,-2200.00,-1.32%,初始止损 (前前绿柱堆 K 线低点:6584.00),60m 底背离确认 (低:6268.00→6366.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
CZCE.TA605,2026-04-02 10:00:00,6770.0,2026-04-02 22:15:00,6808.0,6362.00,2,950.00,0.56%,初始止损 (前一个绿柱堆低点:6362.00 (低于前前:6560.00)),60m 底背离确认 (低:6268.00→6366.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
CZCE.TA605,2026-04-07 22:00:00,6952.0,2026-04-08 09:05:00,6826.0,6826.00,1,-3150.00,-1.81%,初始止损 (前一个绿柱堆低点:6826.00 (低于前前:6868.00)),红柱堆底部抬升 (绿柱低:6366.00→红柱拐头低:6826.00) + 5m 红柱+阳柱确认 [红柱堆内 DIF 拐头]
CZCE.UR605,2025-10-29 10:45:00.000000,1714.0,2025-10-30 14:05:00.000000,1701.0,1701.00,1,-1300.00,-0.76%,初始止损 (前一个绿柱堆低点:1701.00 (低于前前:1707.00)),60m 底背离确认 (低:1657.00→1688.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
CZCE.UR605,2025-11-04 09:00:00.000000,1711.0,2025-11-04 09:10:00.000000,1702.0,1702.00,1,-900.00,-0.53%,初始止损 (前前绿柱堆 K 线低点:1702.00),60m 底背离确认 (低:1657.00→1688.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
CZCE.UR605,2025-11-04 13:30:00.000000,1707.0,2025-11-05 09:20:00.000000,1702.0,1702.00,1,-500.00,-0.29%,初始止损 (前一个绿柱堆低点:1702.00 (低于前前:1704.00)),60m 底背离确认 (低:1657.00→1688.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
CZCE.UR605,2025-11-12 14:25:00.000000,1737.0,2025-11-17 10:35:00.000000,1721.0,1710.00,3,-1600.00,-0.92%,初始止损 (前一个绿柱堆低点:1710.00 (低于前前:1712.00)),60m 底背离确认 (低:1688.00→1710.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
CZCE.UR605,2025-11-17 10:55:00.000000,1727.0,2025-11-19 09:10:00.000000,1735.0,1721.00,3,800.00,0.46%,初始止损 (前前绿柱堆 K 线低点:1721.00),60m 底背离确认 (低:1710.00→1719.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
CZCE.UR605,2025-12-03 09:00:00.000000,1749.0,2025-12-03 09:05:00.000000,1748.0,1748.00,1,-100.00,-0.06%,初始止损 (前前绿柱堆 K 线低点:1748.00),红柱堆底部抬升 (绿柱低:1698.00→红柱拐头低:1740.00) + 5m 红柱+阳柱确认 [红柱堆内 DIF 拐头]
CZCE.UR605,2025-12-10 10:05:00.000000,1715.0,2025-12-11 11:20:00.000000,1709.0,1708.00,2,-600.00,-0.35%,初始止损 (前前绿柱堆 K 线低点:1708.00),60m 底背离确认 (低:1698.00→1700.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
CZCE.UR605,2025-12-23 10:00:00.000000,1700.0,2025-12-26 13:35:00.000000,1728.0,1692.00,7,2800.00,1.65%,初始止损 (前前绿柱堆 K 线低点:1692.00),红柱堆底部抬升 (绿柱低:1667.00→红柱拐头低:1695.00) + 5m 红柱+阳柱确认 [红柱堆内 DIF 拐头]
CZCE.UR605,2025-12-30 10:00:00.000000,1750.0,2026-01-08 11:15:00.000000,1774.0,1731.00,5,2400.00,1.37%,初始止损 (前前绿柱堆 K 线低点:1731.00),60m 底背离确认 (低:1667.00→1721.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
CZCE.UR605,2026-01-13 09:00:00.000000,1783.0,2026-01-13 13:30:00.000000,1776.0,1770.00,2,-700.00,-0.39%,初始止损 (前前绿柱堆 K 线低点:1770.00),60m 底背离确认 (低:1736.00→1770.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
CZCE.UR605,2026-01-14 10:00:00.000000,1788.0,2026-01-16 09:55:00.000000,1796.0,1768.00,3,800.00,0.45%,初始止损 (前一个绿柱堆低点:1768.00 (低于前前:1780.00)),60m 底背离确认 (低:1736.00→1770.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
CZCE.UR605,2026-02-11 10:00:00.000000,1789.0,2026-02-25 10:30:00.000000,1840.0,1782.00,6,5100.00,2.85%,初始止损 (前一个绿柱堆低点:1782.00 (低于前前:1792.00)),红柱堆底部抬升 (绿柱低:1766.00→红柱拐头低:1781.00) + 5m 红柱+阳柱确认 [红柱堆内 DIF 拐头]
CZCE.UR605,2026-02-27 14:45:00.000000,1843.0,2026-03-02 09:40:00.000000,1832.0,1826.00,2,-1100.00,-0.60%,初始止损 (前前绿柱堆 K 线低点:1826.00),60m 底背离确认 (低:1766.00→1794.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
CZCE.UR605,2026-03-04 10:05:00.000000,1823.0,2026-03-05 09:30:00.000000,1812.0,1811.00,2,-1100.00,-0.60%,初始止损 (前一个绿柱堆低点:1811.00 (低于前前:1814.00)),60m 底背离确认 (低:1766.00→1794.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
CZCE.UR605,2026-03-05 11:15:00.000000,1824.0,2026-03-17 09:25:00,1883.0,1809.00,7,5900.00,3.23%,初始止损 (前一个绿柱堆低点:1809.00 (低于前前:1812.00)),60m 底背离确认 (低:1766.00→1794.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
CZCE.UR605,2026-03-19 10:00:00,1879.0,2026-03-20 09:05:00,1854.0,1854.00,1,-2500.00,-1.33%,初始止损 (前一个绿柱堆低点:1854.00 (低于前前:1873.00)),60m 底背离确认 (低:1836.00→1838.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
CZCE.UR605,2026-03-23 10:00:00,1896.0,2026-03-24 14:15:00,1864.0,1838.00,2,-3200.00,-1.69%,初始止损 (前前绿柱堆 K 线低点:1838.00),60m 底背离确认 (低:1836.00→1838.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
DCE.a2605,2025-11-26 22:25:00.000000,4153.0,2025-11-28 10:50:00.000000,4155.0,4145.00,4,80.00,0.05%,初始止损 (前一个绿柱堆低点:4145.00 (低于前前:4146.00)),60m 底背离确认 (低:4117.00→4145.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
DCE.a2605,2025-12-03 10:30:00.000000,4169.0,2025-12-04 09:05:00.000000,4166.0,4161.00,3,-120.00,-0.07%,初始止损 (前一个绿柱堆低点:4161.00 (低于前前:4165.00)),红柱堆底部抬升 (绿柱低:4145.00→红柱拐头低:4162.00) + 5m 红柱+阳柱确认 [红柱堆内 DIF 拐头]
DCE.a2605,2025-12-15 10:00:00.000000,4208.0,2025-12-15 22:20:00.000000,4142.0,4142.00,1,-2640.00,-1.57%,初始止损 (前一个绿柱堆低点:4142.00 (低于前前:4168.00)),60m 底背离确认 (低:4106.00→4145.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
DCE.a2605,2025-12-23 21:15:00.000000,4099.0,2025-12-25 13:45:00.000000,4107.0,4091.00,4,320.00,0.20%,初始止损 (前一个绿柱堆低点:4091.00 (低于前前:4095.00)),红柱堆底部抬升 (绿柱低:4064.00→红柱拐头低:4091.00) + 5m 红柱+阳柱确认 [红柱堆内 DIF 拐头]
DCE.a2605,2026-01-05 10:00:00.000000,4251.0,2026-01-08 13:30:00.000000,4357.0,4228.00,8,4240.00,2.49%,初始止损 (前前绿柱堆 K 线低点:4228.00),红柱堆底部抬升 (绿柱低:4064.00→红柱拐头低:4226.00) + 5m 红柱+阳柱确认 [红柱堆内 DIF 拐头]
DCE.a2605,2026-01-13 09:05:00.000000,4369.0,2026-01-13 09:20:00.000000,4354.0,4354.00,1,-600.00,-0.34%,初始止损 (前一个绿柱堆低点:4354.00 (低于前前:4362.00)),60m 底背离确认 (低:4251.00→4308.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
DCE.a2605,2026-01-15 09:05:00.000000,4321.0,2026-01-16 11:05:00.000000,4335.0,4308.00,4,560.00,0.32%,初始止损 (前一个绿柱堆低点:4308.00 (低于前前:4321.00)),60m 底背离确认 (低:4251.00→4308.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
DCE.a2605,2026-01-20 13:35:00.000000,4330.0,2026-01-20 21:05:00.000000,4310.0,4310.00,1,-800.00,-0.46%,初始止损 (前一个绿柱堆低点:4310.00 (低于前前:4316.00)),60m 底背离确认 (低:4287.00→4310.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
DCE.a2605,2026-01-27 22:00:00.000000,4378.0,2026-01-30 09:30:00.000000,4406.0,4325.00,6,1120.00,0.64%,初始止损 (前一个绿柱堆低点:4325.00 (低于前前:4338.00)),60m 底背离确认 (低:4281.00→4326.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
DCE.a2605,2026-02-02 21:00:00.000000,4412.0,2026-02-03 14:45:00.000000,4382.0,4356.00,2,-1200.00,-0.68%,初始止损 (前一个绿柱堆低点:4356.00 (低于前前:4357.00)),60m 底背离确认 (低:4326.00→4345.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
DCE.a2605,2026-02-04 22:10:00.000000,4395.0,2026-02-05 21:00:00.000000,4374.0,4366.00,3,-840.00,-0.48%,初始止损 (前一个绿柱堆低点:4366.00 (低于前前:4379.00)),60m 底背离确认 (低:4345.00→4366.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
DCE.a2605,2026-02-25 11:15:00.000000,4700.0,2026-02-27 14:40:00.000000,4696.0,4650.00,7,-160.00,-0.09%,初始止损 (前前绿柱堆 K 线低点:4650.00),60m 底背离确认 (低:4363.00→4612.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
DCE.a2605,2026-03-04 10:30:00.000000,4680.0,2026-03-05 14:55:00.000000,4648.0,4618.00,4,-1280.00,-0.68%,初始止损 (前前绿柱堆 K 线低点:4618.00),60m 底背离确认 (低:4363.00→4612.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
DCE.a2605,2026-03-10 22:05:00.000000,4791.0,2026-03-16 22:05:00.000000,4890.0,4728.00,8,3960.00,2.07%,初始止损 (前一个绿柱堆低点:4728.00 (低于前前:4752.00)),60m 底背离确认 (低:4635.00→4728.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
DCE.b2605,2025-12-15 11:15:00.000000,3497.0,2025-12-15 21:55:00.000000,3478.0,3478.00,1,-950.00,-0.54%,初始止损 (前一个绿柱堆低点:3478.00 (低于前前:3487.00)),红柱堆底部抬升 (绿柱低:3460.00→红柱拐头低:3478.00) + 5m 红柱+阳柱确认 [红柱堆内 DIF 拐头]
DCE.b2605,2025-12-16 10:10:00.000000,3482.0,2025-12-17 09:30:00.000000,3474.0,3474.00,1,-400.00,-0.23%,初始止损 (前一个绿柱堆低点:3474.00 (低于前前:3483.00)),60m 底背离确认 (低:3460.00→3474.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
DCE.b2605,2026-01-05 22:05:00.000000,3480.0,2026-01-08 10:45:00.000000,3533.0,3447.00,6,2650.00,1.52%,初始止损 (前前绿柱堆 K 线低点:3447.00),60m 底背离确认 (低:3415.00→3441.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
DCE.b2605,2026-01-21 14:35:00.000000,3453.0,2026-01-23 10:30:00.000000,3493.0,3433.00,6,2000.00,1.16%,初始止损 (前一个绿柱堆低点:3433.00 (低于前前:3453.00)),红柱堆底部抬升 (绿柱低:3416.00→红柱拐头低:3433.00) + 5m 红柱+阳柱确认 [红柱堆内 DIF 拐头]
DCE.b2605,2026-01-23 22:00:00.000000,3522.0,2026-01-26 21:00:00.000000,3527.0,3485.00,5,250.00,0.14%,初始止损 (前前绿柱堆 K 线低点:3485.00),红柱堆底部抬升 (绿柱低:3416.00→红柱拐头低:3486.00) + 5m 红柱+阳柱确认 [红柱堆内 DIF 拐头]
DCE.b2605,2026-02-24 10:00:00.000000,3547.0,2026-02-26 22:50:00.000000,3577.0,3518.00,4,1500.00,0.85%,初始止损 (前一个绿柱堆低点:3518.00 (低于前前:3520.00)),红柱堆底部抬升 (绿柱低:3463.00→红柱拐头低:3519.00) + 5m 红柱+阳柱确认 [红柱堆内 DIF 拐头]
DCE.b2605,2026-03-02 21:05:00.000000,3583.0,2026-03-04 09:25:00.000000,3598.0,3557.00,3,750.00,0.42%,初始止损 (前一个绿柱堆低点:3557.00 (低于前前:3573.00)),60m 底背离确认 (低:3526.00→3557.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
DCE.b2605,2026-03-05 10:00:00.000000,3614.0,2026-03-10 09:00:00.000000,3736.0,3586.00,6,6100.00,3.38%,初始止损 (前一个绿柱堆低点:3586.00 (低于前前:3596.00)),60m 底背离确认 (低:3557.00→3586.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
DCE.b2605,2026-03-10 22:05:00.000000,3806.0,2026-03-13 14:10:00.000000,3923.0,3685.00,7,5850.00,3.07%,初始止损 (前一个绿柱堆低点:3685.00 (低于前前:3753.00)),60m 底背离确认 (低:3586.00→3686.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
DCE.b2605,2026-03-18 23:00:00,3841.0,2026-03-19 21:20:00,3800.0,3800.00,1,-2050.00,-1.07%,初始止损 (前一个绿柱堆低点:3800.00 (低于前前:3812.00)),60m 底背离确认 (低:3686.00→3704.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
DCE.b2605,2026-03-20 14:15:00,3839.0,2026-03-23 09:05:00,3787.0,3787.00,1,-2600.00,-1.35%,初始止损 (前一个绿柱堆低点:3787.00 (低于前前:3792.00)),60m 底背离确认 (低:3686.00→3704.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
DCE.b2605,2026-03-23 11:25:00,3814.0,2026-03-23 21:05:00,3766.0,3766.00,1,-2400.00,-1.26%,初始止损 (前一个绿柱堆低点:3766.00 (低于前前:3787.00)),60m 底背离确认 (低:3686.00→3704.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
DCE.b2605,2026-03-25 22:00:00,3732.0,2026-03-26 21:25:00,3739.0,3704.00,5,350.00,0.19%,初始止损 (前前绿柱堆 K 线低点:3704.00),60m 底背离确认 (低:3686.00→3704.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
DCE.bb2605,2026-01-05 09:50:00,146.8,2026-01-30 14:25:00,147.6,146.20,5,800.00,0.54%,初始止损 (前前绿柱堆 K 线低点:146.20),60m 底背离确认 (低:146.00→146.35) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
DCE.bb2605,2026-02-12 15:00:00,146.9,2026-03-09 14:30:00,149.0,146.45,4,2100.00,1.43%,初始止损 (前一个绿柱堆低点:146.45 (低于前前:146.50)),红柱堆底部抬升 (绿柱低:145.05→红柱拐头低:146.45) + 5m 红柱+阳柱确认 [红柱堆内 DIF 拐头]
DCE.bb2605,2026-03-12 10:10:00,152.35,2026-03-23 13:55:00,151.6,147.80,5,-750.00,-0.49%,初始止损 (前一个绿柱堆低点:147.80 (低于前前:149.60)),红柱堆底部抬升 (绿柱低:145.05→红柱拐头低:147.80) + 5m 红柱+阳柱确认 [红柱堆内 DIF 拐头]
DCE.bz2605,2025-12-16 14:40:00.000000,5510.0,2025-12-16 21:00:00.000000,5490.0,5490.00,1,-600.00,-0.36%,初始止损 (前前绿柱堆 K 线低点:5490.00),60m 底背离确认 (低:5484.00→5490.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
DCE.bz2605,2025-12-25 14:55:00.000000,5530.0,2025-12-25 21:25:00.000000,5525.0,5502.00,4,-150.00,-0.09%,移动止损 (前一个绿柱堆低点:5525.00 低于前前:5528.00),60m 底背离确认 (低:5498.00→5500.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
DCE.bz2605,2025-12-25 21:45:00.000000,5542.0,2025-12-26 09:25:00.000000,5525.0,5525.00,1,-510.00,-0.31%,初始止损 (前一个绿柱堆低点:5525.00 (低于前前:5528.00)),60m 底背离确认 (低:5498.00→5500.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
DCE.bz2605,2025-12-26 13:45:00.000000,5545.0,2025-12-30 09:00:00.000000,5573.0,5515.00,2,840.00,0.50%,初始止损 (前一个绿柱堆低点:5515.00 (低于前前:5525.00)),60m 底背离确认 (低:5500.00→5515.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
DCE.bz2605,2025-12-30 10:00:00.000000,5614.0,2025-12-31 11:25:00.000000,5598.0,5573.00,4,-480.00,-0.29%,移动止损 (前一个绿柱堆低点:5598.00 低于前前:5606.00),红柱堆底部抬升 (绿柱低:5515.00→红柱拐头低:5573.00) + 5m 红柱+阳柱确认 [红柱堆内 DIF 拐头]
DCE.bz2605,2026-01-06 14:10:00.000000,5563.0,2026-01-08 11:10:00.000000,5574.0,5531.00,5,330.00,0.20%,初始止损 (前前绿柱堆 K 线低点:5531.00),60m 底背离确认 (低:5515.00→5515.00 持平) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
DCE.bz2605,2026-01-09 10:00:00.000000,5603.0,2026-01-13 21:00:00.000000,5640.0,5556.00,5,1110.00,0.66%,初始止损 (前一个绿柱堆低点:5556.00 (低于前前:5571.00)),60m 底背离确认 (低:5515.00→5556.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
DCE.bz2605,2026-01-16 14:25:00.000000,5778.0,2026-01-20 09:55:00.000000,5870.0,5710.00,6,2760.00,1.59%,初始止损 (前前绿柱堆 K 线低点:5710.00),60m 底背离确认 (低:5556.00→5675.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
DCE.bz2605,2026-01-20 22:00:00.000000,5903.0,2026-01-23 09:40:00.000000,6028.0,5835.00,6,3750.00,2.12%,初始止损 (前前绿柱堆 K 线低点:5835.00),60m 底背离确认 (低:5675.00→5863.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
DCE.bz2605,2026-01-23 14:25:00.000000,6103.0,2026-01-26 21:10:00.000000,6123.0,6010.00,2,600.00,0.33%,初始止损 (前一个绿柱堆低点:6010.00 (低于前前:6030.00)),红柱堆底部抬升 (绿柱低:5868.00→红柱拐头低:6010.00) + 5m 红柱+阳柱确认 [红柱堆内 DIF 拐头]
DCE.bz2605,2026-01-28 11:15:00.000000,6130.0,2026-01-30 10:30:00.000000,6208.0,6048.00,4,2340.00,1.27%,初始止损 (前前绿柱堆 K 线低点:6048.00),60m 底背离确认 (低:5868.00→6048.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
DCE.bz2605,2026-02-09 11:15:00.000000,6129.0,2026-02-09 14:20:00.000000,6060.0,6054.00,2,-2070.00,-1.13%,初始止损 (前前绿柱堆 K 线低点:6054.00),60m 底背离确认 (低:5945.00→6043.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
DCE.bz2605,2026-02-10 10:05:00.000000,6107.0,2026-02-12 09:40:00.000000,6156.0,6043.00,7,1470.00,0.80%,初始止损 (前一个绿柱堆低点:6043.00 (低于前前:6122.00)),60m 底背离确认 (低:5945.00→6043.00) + 5m 红柱+阳柱确认 [绿柱堆内 DIF 拐头]
